1, none, minecraft:the_void, MONSTER, iter_rpg:air_elemental, 12, 1, 2
4612, none, minecraft:deep_dark, WATER_AMBIENT, aquaculture:red_grouper, 10, 1, 2
4613, none, minecraft:deep_dark, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
4614, nether, minecraft:nether_wastes, MONSTER, minecraft:ghast, 50, 4, 4
4615, nether, minecraft:nether_wastes, MONSTER, minecraft:zombified_piglin, 80, 4, 4
4616, nether, minecraft:nether_wastes, MONSTER, minecraft:magma_cube, 10, 4, 4
4617, nether, minecraft:nether_wastes, MONSTER, minecraft:enderman, 5, 4, 4
4618, nether, minecraft:nether_wastes, MONSTER, minecraft:piglin, 15, 4, 4
4619, nether, minecraft:nether_wastes, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
4620, nether, minecraft:nether_wastes, MONSTER, rottencreatures:burned, 20, 4, 4
4621, nether, minecraft:nether_wastes, MONSTER, iter_rpg:air_elemental, 12, 1, 2
4622, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
4623, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
4624, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4625, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:bone_imp_2, 25, 1, 2
4626, nether, minecraft:nether_wastes, MONSTER, iter_rpg:scallop, 32, 1, 6
4627, nether, minecraft:nether_wastes, MONSTER, quark:foxhound, 30, 1, 2
4628, nether, minecraft:nether_wastes, MONSTER, iter_rpg:giant_spider, 10, 1, 1
4629, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4630, nether, minecraft:nether_wastes, MONSTER, cnb:sporeling, 60, 2, 4
4631, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
4632, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:bone_imp, 25, 1, 2
4633, nether, minecraft:nether_wastes, MONSTER, epicsamurai:oni, 10, 1, 1
4634, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4635, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4636, nether, minecraft:nether_wastes, MONSTER, iter_rpg:spiderling, 10, 3, 5
4637, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
4638, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4639, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4640, nether, minecraft:nether_wastes, MONSTER, iter_rpg:revenant, 10, 1, 1
4641, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:spirit_guide, 12, 1, 1
4642, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
4643, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:wither_scuttler, 15, 1, 1
4644, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
4645, nether, minecraft:nether_wastes, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
4646, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
4647, nether, minecraft:nether_wastes, MONSTER, iter_rpg:fire_elemental, 10, 1, 2
4648, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
4649, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4650, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4651, nether, minecraft:nether_wastes, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
4652, nether, minecraft:nether_wastes, MONSTER, alexsmobs:dropbear, 19, 1, 1
4653, nether, minecraft:nether_wastes, MONSTER, alexsmobs:farseer, 30, 1, 1
4654, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4655, nether, minecraft:nether_wastes, MONSTER, infernalexp:voline, 45, 3, 8
4656, nether, minecraft:nether_wastes, MONSTER, iter_rpg:bloated, 10, 1, 1
4657, nether, minecraft:nether_wastes, MONSTER, iter_rpg:carcass, 10, 1, 1
4658, nether, minecraft:nether_wastes, MONSTER, iter_rpg:void_elemental, 10, 1, 1
4659, nether, minecraft:nether_wastes, MONSTER, epicsamurai:akaname, 10, 2, 5
4660, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
4661, nether, minecraft:nether_wastes, MONSTER, iter_rpg:water_elemental, 16, 1, 2
4662, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4663, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
4664, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
4665, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
4666, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:firelight, 15, 1, 3
4667, nether, minecraft:nether_wastes, MONSTER, majruszsdifficulty:cerberus, 10, 1, 1
4668, nether, minecraft:nether_wastes, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4669, nether, minecraft:nether_wastes, MONSTER, endermanoverhaul:nether_wastes_enderman, 20, 1, 1
4670, nether, minecraft:nether_wastes, CREATURE, minecraft:strider, 60, 1, 2
4671, nether, minecraft:nether_wastes, CREATURE, cnb:cindershell, 80, 2, 8
4672, nether, minecraft:nether_wastes, CREATURE, alexsmobs:laviathan, 15, 1, 1
4673, nether, minecraft:nether_wastes, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
4674, nether, minecraft:nether_wastes, WATER_AMBIENT, netherdepthsupgrade:glowdine, 10, 4, 6
4675, nether, minecraft:nether_wastes, WATER_AMBIENT, netherdepthsupgrade:bonefish, 10, 1, 5
4676, nether, minecraft:nether_wastes, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 10, 1, 2
4677, nether, minecraft:warped_forest, MONSTER, minecraft:enderman, 5, 4, 4
4678, nether, minecraft:warped_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
4679, nether, minecraft:warped_forest, MONSTER, iter_rpg:air_elemental, 12, 1, 2
4680, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
4681, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
4682, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4683, nether, minecraft:warped_forest, MONSTER, iter_rpg:scallop, 32, 1, 6
4684, nether, minecraft:warped_forest, MONSTER, iter_rpg:giant_spider, 10, 1, 1
4685, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4686, nether, minecraft:warped_forest, MONSTER, cnb:sporeling, 10, 2, 4
4687, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
4688, nether, minecraft:warped_forest, MONSTER, epicsamurai:oni, 10, 1, 1
4689, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4690, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4691, nether, minecraft:warped_forest, MONSTER, iter_rpg:spiderling, 10, 3, 5
4692, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
4693, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4694, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4695, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:spirit_guide, 12, 1, 1
4696, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
4697, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:wither_scuttler, 15, 1, 1
4698, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
4699, nether, minecraft:warped_forest, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
4700, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
4701, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
4702, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4703, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4704, nether, minecraft:warped_forest, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
4705, nether, minecraft:warped_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
4706, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4707, nether, minecraft:warped_forest, MONSTER, iter_rpg:bloated, 10, 1, 1
4708, nether, minecraft:warped_forest, MONSTER, iter_rpg:void_elemental, 10, 1, 1
4709, nether, minecraft:warped_forest, MONSTER, epicsamurai:akaname, 10, 2, 5
4710, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
4711, nether, minecraft:warped_forest, MONSTER, iter_rpg:water_elemental, 16, 1, 2
4712, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4713, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
4714, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
4715, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
4716, nether, minecraft:warped_forest, MONSTER, majruszsdifficulty:cerberus, 10, 1, 1
4717, nether, minecraft:warped_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4718, nether, minecraft:warped_forest, MONSTER, minecraft:zombified_piglin, 10, 1, 4
4719, nether, minecraft:warped_forest, MONSTER, minecraft:ghast, 10, 4, 4
4720, nether, minecraft:warped_forest, MONSTER, endermanoverhaul:warped_forest_enderman, 20, 1, 1
4721, nether, minecraft:warped_forest, CREATURE, minecraft:strider, 60, 1, 2
4722, nether, minecraft:warped_forest, CREATURE, alexsmobs:warped_toad, 30, 5, 5
4723, nether, minecraft:warped_forest, CREATURE, alexsmobs:laviathan, 15, 1, 1
4724, nether, minecraft:warped_forest, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
4725, nether, minecraft:warped_forest, WATER_AMBIENT, netherdepthsupgrade:bonefish, 10, 1, 5
4726, nether, minecraft:warped_forest, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 10, 1, 2
4727, nether, minecraft:warped_forest, WATER_AMBIENT, netherdepthsupgrade:lava_pufferfish, 15, 1, 5
4728, nether, minecraft:crimson_forest, MONSTER, minecraft:zombified_piglin, 10, 2, 4
4729, nether, minecraft:crimson_forest, MONSTER, minecraft:hoglin, 10, 3, 4
4730, nether, minecraft:crimson_forest, MONSTER, minecraft:piglin, 10, 3, 4
4731, nether, minecraft:crimson_forest, MONSTER, iter_rpg:air_elemental, 12, 1, 2
4732, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
4733, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
4734, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4735, nether, minecraft:crimson_forest, MONSTER, iter_rpg:scallop, 32, 1, 6
4736, nether, minecraft:crimson_forest, MONSTER, iter_rpg:giant_spider, 10, 1, 1
4737, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4738, nether, minecraft:crimson_forest, MONSTER, cnb:sporeling, 80, 2, 4
4739, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
4740, nether, minecraft:crimson_forest, MONSTER, epicsamurai:oni, 10, 1, 1
4741, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4742, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4743, nether, minecraft:crimson_forest, MONSTER, iter_rpg:spiderling, 10, 3, 5
4744, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
4745, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4746, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4747, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:spirit_guide, 12, 1, 1
4748, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
4749, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:wither_scuttler, 15, 1, 1
4750, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
4751, nether, minecraft:crimson_forest, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
4752, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
4753, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
4754, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4755, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4756, nether, minecraft:crimson_forest, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
4757, nether, minecraft:crimson_forest, MONSTER, alexsmobs:crimson_mosquito, 15, 4, 4
4758, nether, minecraft:crimson_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
4759, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4760, nether, minecraft:crimson_forest, MONSTER, infernalexp:voline, 10, 1, 4
4761, nether, minecraft:crimson_forest, MONSTER, iter_rpg:bloated, 10, 1, 1
4762, nether, minecraft:crimson_forest, MONSTER, iter_rpg:void_elemental, 10, 1, 1
4763, nether, minecraft:crimson_forest, MONSTER, epicsamurai:akaname, 10, 2, 5
4764, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
4765, nether, minecraft:crimson_forest, MONSTER, iter_rpg:water_elemental, 16, 1, 2
4766, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4767, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
4768, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
4769, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
4770, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:firelight, 15, 1, 3
4771, nether, minecraft:crimson_forest, MONSTER, majruszsdifficulty:cerberus, 10, 1, 1
4772, nether, minecraft:crimson_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4773, nether, minecraft:crimson_forest, MONSTER, minecraft:ghast, 10, 4, 4
4774, nether, minecraft:crimson_forest, MONSTER, endermanoverhaul:crimson_forest_enderman, 20, 1, 1
4775, nether, minecraft:crimson_forest, CREATURE, minecraft:strider, 60, 1, 2
4776, nether, minecraft:crimson_forest, CREATURE, alexsmobs:laviathan, 15, 1, 1
4777, nether, minecraft:crimson_forest, CREATURE, bunchobugs:goliath_beetle, 20, 1, 1
4778, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:wither_bonefish, 10, 1, 3
4779, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
4780, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:eyeball_fish, 10, 2, 4
4781, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:bonefish, 10, 1, 5
4782, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 10, 1, 2
4783, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:lava_pufferfish, 15, 1, 5
4784, nether, minecraft:soul_sand_valley, MONSTER, minecraft:skeleton, 20, 5, 5
4785, nether, minecraft:soul_sand_valley, MONSTER, minecraft:ghast, 50, 4, 4
4786, nether, minecraft:soul_sand_valley, MONSTER, minecraft:enderman, 5, 4, 4
4787, nether, minecraft:soul_sand_valley, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
4788, nether, minecraft:soul_sand_valley, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
4789, nether, minecraft:soul_sand_valley, MONSTER, iter_rpg:air_elemental, 12, 1, 2
4790, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
4791, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
4792, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4793, nether, minecraft:soul_sand_valley, MONSTER, iter_rpg:scallop, 32, 1, 6
4794, nether, minecraft:soul_sand_valley, MONSTER, quark:foxhound, 10, 1, 1
4795, nether, minecraft:soul_sand_valley, MONSTER, quark:wraith, 10, 1, 3
4796, nether, minecraft:soul_sand_valley, MONSTER, iter_rpg:giant_spider, 10, 1, 1
4797, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4798, nether, minecraft:soul_sand_valley, MONSTER, iter_rpg:griever, 10, 1, 1
4799, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
4800, nether, minecraft:soul_sand_valley, MONSTER, epicsamurai:oni, 10, 1, 1
4801, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4802, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4803, nether, minecraft:soul_sand_valley, MONSTER, iter_rpg:spiderling, 10, 3, 5
4804, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
4805, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4806, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4807, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:spirit_guide, 12, 1, 1
4808, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
4809, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:wither_scuttler, 15, 1, 1
4810, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
4811, nether, minecraft:soul_sand_valley, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
4812, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
4813, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
4814, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4815, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4816, nether, minecraft:soul_sand_valley, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
4817, nether, minecraft:soul_sand_valley, MONSTER, alexsmobs:farseer, 30, 1, 1
4818, nether, minecraft:soul_sand_valley, MONSTER, iter_rpg:weeper, 10, 1, 1
4819, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4820, nether, minecraft:soul_sand_valley, MONSTER, infernalexp:embody, 30, 1, 3
4821, nether, minecraft:soul_sand_valley, MONSTER, iter_rpg:bloated, 10, 1, 1
4822, nether, minecraft:soul_sand_valley, MONSTER, iter_rpg:void_elemental, 10, 1, 1
4823, nether, minecraft:soul_sand_valley, MONSTER, epicsamurai:akaname, 10, 2, 5
4824, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
4825, nether, minecraft:soul_sand_valley, MONSTER, iter_rpg:water_elemental, 16, 1, 2
4826, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4827, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
4828, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
4829, nether, minecraft:soul_sand_valley, MONSTER, iter_rpg:mournstone, 10, 1, 1
4830, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
4831, nether, minecraft:soul_sand_valley, MONSTER, majruszsdifficulty:cerberus, 10, 1, 1
4832, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4833, nether, minecraft:soul_sand_valley, MONSTER, minecraft:zombified_piglin, 10, 1, 4
4834, nether, minecraft:soul_sand_valley, CREATURE, minecraft:strider, 60, 1, 2
4835, nether, minecraft:soul_sand_valley, CREATURE, alexsmobs:laviathan, 15, 1, 1
4836, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:wither_bonefish, 10, 1, 3
4837, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
4838, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:glowdine, 10, 4, 6
4839, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:bonefish, 10, 1, 5
4840, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 10, 1, 2
4841, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:soulsucker, 10, 1, 2
4842, nether, minecraft:basalt_deltas, MONSTER, minecraft:ghast, 40, 1, 1
4843, nether, minecraft:basalt_deltas, MONSTER, minecraft:magma_cube, 80, 2, 5
4844, nether, minecraft:basalt_deltas, MONSTER, iter_rpg:air_elemental, 12, 1, 2
4845, nether, minecraft:basalt_deltas, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
4846, nether, minecraft:basalt_deltas, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
4847, nether, minecraft:basalt_deltas, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4848, nether, minecraft:basalt_deltas, MONSTER, born_in_chaos_v1:bone_imp_2, 25, 1, 2
4849, nether, minecraft:basalt_deltas, MONSTER, iter_rpg:scallop, 32, 1, 6
4850, nether, minecraft:basalt_deltas, MONSTER, quark:foxhound, 30, 1, 2
4851, nether, minecraft:basalt_deltas, MONSTER, iter_rpg:giant_spider, 10, 1, 1
4852, nether, minecraft:basalt_deltas, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4853, nether, minecraft:basalt_deltas, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
